objname,ra2000,de2000,t,type,logd25,d25,bt,incl,ned_v_helio,ned_v_corr,ned_dist_z_corr,ned_dist_0,hyperleda_v_helio,hyperleda_dist_z_helio,hyperleda_dist_0,dist_best,name,ra,dec,semimaj_arcsec,axial_ratio,pos_angle,global_flag,GALEX_FUV,GALEX_FUV_err,GALEX_FUV_flag,GALEX_NUV,GALEX_NUV_err,GALEX_NUV_flag,SDSS_u,SDSS_u_err,SDSS_u_flag,SDSS_g,SDSS_g_err,SDSS_g_flag,SDSS_r,SDSS_r_err,SDSS_r_flag,SDSS_i,SDSS_i_err,SDSS_i_flag,SDSS_z,SDSS_z_err,SDSS_z_flag,2MASS_J,2MASS_J_err,2MASS_J_flag,2MASS_H,2MASS_H_err,2MASS_H_flag,2MASS_Ks,2MASS_Ks_err,2MASS_Ks_flag,WISE_3.4,WISE_3.4_err,WISE_3.4_flag,WISE_4.6,WISE_4.6_err,WISE_4.6_flag,WISE_12,WISE_12_err,WISE_12_flag,WISE_22,WISE_22_err,WISE_22_flag,Spitzer_3.6,Spitzer_3.6_err,Spitzer_3.6_flag,Spitzer_4.5,Spitzer_4.5_err,Spitzer_4.5_flag,Spitzer_5.8,Spitzer_5.8_err,Spitzer_5.8_flag,Spitzer_8.0,Spitzer_8.0_err,Spitzer_8.0_flag,Spitzer_24,Spitzer_24_err,Spitzer_24_flag,Spitzer_70,Spitzer_70_err,Spitzer_70_flag,Spitzer_160,Spitzer_160_err,Spitzer_160_flag,PACS_70,PACS_70_err,PACS_70_flag,PACS_100,PACS_100_err,PACS_100_flag,PACS_160,PACS_160_err,PACS_160_flag,SPIRE_250,SPIRE_250_err,SPIRE_250_flag,SPIRE_350,SPIRE_350_err,SPIRE_350_flag,SPIRE_500,SPIRE_500_err,SPIRE_500_flag
NGC5301,206.60265,46.10725,4.7,SBc,1.6,3.981071924,13.34,90.0,1503,2071,28.27689787,23.01,1506,20.56253413,20.89296957,20.89296957,NGC5301,206.60265,46.10725,245.290019919,2.89218337959,56.6606334526,,0.00250688635053,1.1949600462E-4,,0.00427563709313,1.24525287931E-4,,0.0147616130209,0.00109646660266,,0.0463639328581,8.75882389292E-4,,0.0806090697495,0.00126477707269,,0.122258405651,0.00211003373189,,0.141869930256,0.00919397162948,,0.190395303033,0.0250297763427,,0.201500554358,0.0652721024761,,0.174315814042,0.0316162302326,,0.10630800826,0.00339312498829,,0.0651444864369,0.00334989675784,,0.244401300647,0.0128474773129,,0.303859734118,0.0234883198349,,0.105888432231,0.00335317313692,,0.0727183695695,0.00226194543702,,,,,,,,,,,,,,,,,,,,9.25565478242,0.879855711036,,13.3563586107,1.07661518119,,7.83868512422,0.459651565202,,3.81374608886,0.251544120429,,1.54621515781,0.123686509865,
NGC5348,208.5468,5.22723,3.8,SBbc,1.59,3.890451749,14.18,90.0,1451,1930,26.35172037,19.04,1451,19.81157837,15.92209245,15.92209245,NGC5348,208.5468,5.22723,203.983448215,2.56099799796,83.9181304399,,0.00140664810824,7.76076659052E-5,,0.00203148255249,8.14848774281E-5,,0.00503986498563,0.0014926212346,,0.0153829127829,0.00121335328452,,0.0254710823947,0.00147333569716,,0.0331284491861,0.00394573777003,,0.0355927911875,0.00491836580792,,0.0491216943872,0.0149173629918,,0.0512971779973,0.0286864046827,,0.0209644446575,0.046545623357,,0.023837759978,0.00153723602385,,0.0138879923361,0.00200228129062,,0.0276936165993,0.00501542726417,,0.052154085799,0.0121764492022,,0.0218081386477,0.00111614890781,,0.0142761251645,9.01321836374E-4,,,,,,,,,,,,,,,,,,,,1.3996948331,0.488375824814,,1.86184550799,0.578529150535,,1.48076210428,0.179104660963,,0.902146081178,0.157426780957,,0.428194304738,0.0808622400244,
NGC5356,208.74345,5.33361,3.8,SABb,1.45,2.818383241,13.63,90.0,1374,1856,25.34134353,25.54,1372,18.73293282,19.49844428,19.49844428,NGC5356,208.74345,5.33361,217.81945617,2.81010189773,107.172456593,,4.5565701096E-4,4.09937509348E-5,,0.00102473094988,6.1550944108E-5,,0.00861189467068,0.00222944844004,,0.0275239139367,0.00101900031236,,0.0527483171778,0.00146845789214,,0.0805935043938,0.00336070025833,,0.0979123032667,0.00502792889698,,0.158115083684,0.01973988811,,0.172596416468,0.0367428204143,,0.181002277462,0.0353883133591,,0.0692147907061,0.00268338596523,,0.0400266718669,0.00219206819246,,0.0998065799014,0.00684840951432,,0.0965683056639,0.0136429473291,,0.0667701255426,0.00215700156955,N,0.0450856713875,0.00158923878297,N,,,,,,,,,,,,,,,,,,,3.65651123343,0.52671707485,,5.1565542556,0.737489221471,,3.83316024458,0.250121320376,,1.86971676896,0.166850994982,,0.707982671023,0.107940492531,
NGC5496,212.90865,-1.16048,6.5,SBcd,1.43,2.691534479,13.52,82.0,1541,1907,26.03768433,23.63,1543,21.06772256,22.59436247,22.59436247,NGC5496,212.90865,-1.16048,275.625007567,3.534968164,82.6531035088,,0.00535989729721,2.53097009392E-4,,0.00823155798652,2.56152384196E-4,,0.0152876219901,0.00143324747275,,0.0332778872254,6.23210996706E-4,,0.0452315854039,0.00197728371149,,0.0561545585114,0.00251849335961,,0.0609900249609,0.00437115489291,,0.0884977870038,0.0389481065516,,0.110598253793,0.0524283495579,,0.0691386282037,0.0661862154097,,0.0390666141625,0.00219791893864,,0.036920012957,0.00705025915546,,0.045864216429,0.0113759232631,,0.0431770773112,0.0331183833467,,0.0321840895383,0.00122255815254,N,0.0231446604485,0.00111982280336,N,,,,,,,,,,,,,,,,,,,3.97582443167,1.38372603432,,2.89746394987,1.31028433735,,2.39785630618,0.301555708795,,1.2830337147,0.195142339146,,0.577765677437,0.116947826381,
NGC5506,213.31185,-3.20762,1.2,Sa,1.46,2.884031756,12.81,90.0,1853,2187,29.86073184,23.83,1819,24.83615511,,23.83,NGC5506,213.31185,-3.20762,173.072332093,1.83441486863,-5.14193713884,,5.98886397403E-4,7.49339374576E-5,,0.00127061069664,7.38987851408E-5,,0.010044684964,0.00139697218879,,0.0432709568194,0.00234835941444,,0.0844136765506,0.00273872707193,,0.121317600942,0.00458492499626,,0.149343092068,0.00850002496782,,0.236531709408,0.0256608387015,,0.372783446544,0.0560206804255,,0.386102326254,0.0446972768213,,0.341475738572,0.0101771931646,,0.500712203304,0.0174396732097,,1.12255935288,0.0520989169826,,3.34224353065,0.188199239468,,0.190718001584,0.00618839031098,An,0.232715585235,0.00704045814269,An,,,,,,,3.30441636679,0.166304670218,,,,,,,,,,,,,,,,,3.11960422325,0.22659222417,,1.29315185086,0.131827140472,,0.460677317756,0.0829979691982,
NGC5529,213.89205,36.22674,5.2,Sc,1.76,5.754399247,12.77,90.0,2875,3457,47.20098307,44.13,2878,39.29546696,44.46315135,44.46315135,NGC5529,213.89205,36.22674,368.024235545,4.97486278969,23.4680577545,,0.00215949194743,3.11481036133E-4,,0.00232169823689,1.50954989332E-4,,0.0106797499963,0.00147015007395,c,0.037599851502,0.00162160695539,c,0.0749227428526,0.00269271164287,c,0.119207776648,0.00933072374919,c,0.151457886892,0.011248080737,c,0.244090455831,0.0252556245766,,0.268960991735,0.0655430477467,,0.265838931588,0.0455191200564,,0.155382044285,0.00545435422218,,0.0909036598627,0.00445260586813,,0.241501945045,0.0133242968723,,0.267472809718,0.0252222050898,,0.155732348415,0.0048098919328,,0.105773815272,0.00335541743513,,,,,,,,,,,,,,,,,,,,8.93869230067,0.76965761188,n,12.4032868867,0.969905123146,n,9.15884836758,0.581166317848,,4.66582932943,0.405705727236,,1.86914135018,0.154128329622,
NGC5560,215.0205,3.99192,3.0,SBb,1.54,3.4673682,13.18,90.0,1729,2163,29.53304205,20.57,1731,23.63462589,,20.57,NGC5560,215.0205,3.99192,234.418439781,3.06481058994,27.3533296574,,0.00137612144755,7.55768453675E-5,,0.00226668738657,1.18776708091E-4,,0.00340563855606,0.0023736856763,,0.0165577840085,9.601463469E-4,,0.0394260907439,0.0015555407191,,0.0468110281063,0.00304809425688,,0.0398060852411,0.0134922471559,,0.0107034687757,0.0267208527058,,0.029221099888,0.0602838787173,,0.0511894772367,0.0333213407179,,0.0678244731399,0.00278367693193,,0.0364356148949,0.00284600944803,,0.121639556481,0.00852994023402,,0.183840184084,0.0156958335898,,0.0293227873037,0.00201664182355,N,0.0419595549151,0.00452907963001,,,,,,,,,,,,,,,,,,,,5.34913540271,0.748337736982,,5.4496601672,0.751076154579,,2.97310280404,0.226500139138,,1.21098168722,0.180329075908,,0.323894883223,0.0868299945002,
NGC5577,215.3046,3.43581,3.8,Sbc,1.46,2.884031756,13.54,84.2,1489,1915,26.14691425,23.23,1489,20.33042054,19.23091374,19.23091374,NGC5577,215.3046,3.43581,160.728598837,2.05703600622,-33.3527500525,,0.0019758064725,9.53927526766E-5,,0.00308281759461,1.07673875978E-4,,0.0106587285034,7.36485343639E-4,,0.0304000309505,6.52530441588E-4,,0.0502563395698,9.31881703488E-4,,0.0661803435564,0.0025319420245,,0.0747146510698,0.00518358806942,,0.106812783203,0.0106723474642,,0.111245213496,0.025992524824,,0.0956080652932,0.0185865158757,,0.0482516899358,0.00182173801502,,0.0284322146869,0.00251803769663,,0.0766367461698,0.00593128494793,,0.0744689821806,0.0141026079591,,0.0454567195924,0.00182327160377,n,0.0294111484568,0.00186302278862,N,,,,0.0895609692466,0.0028992633136,N,0.0827070711142,0.00576822424824,n,,,,,,,,,,2.43483307069,0.489408692091,,3.32901280252,0.622289633981,,3.02908698255,0.189226344555,,1.58966674632,0.121331772161,,0.657263643132,0.0738687984492,
NGC5689,218.8737,48.74147,0.4,S0-a,1.56,3.630780069,12.74,90.0,2160,2710,37.00163845,35.6,2168,29.60131076,,35.6,NGC5689,218.8737,48.74147,223.903960844,2.84520144869,-4.76367067164,,2.36253381404E-4,4.63615410721E-5,,6.8597321411E-4,7.08078630998E-5,,0.0120342706328,0.00210881100413,,0.0554436478883,7.19097168691E-4,,0.112864801311,0.00130904296231,,0.167251924078,0.00298772764356,,0.208381160808,0.00895437923066,,0.324922004635,0.0379176132552,,0.375750805782,0.10580837544,,0.332383034481,0.0753082955446,,0.147713968259,0.00467429883515,,0.0807645098195,0.00343755472172,,0.0474278595347,0.00533370310077,,0.0291794601434,0.0111641592462,,0.142349787481,0.00456051749942,n,0.0903125962005,0.00282969050779,n,0.0636565775218,0.00281489016225,n,0.0492462328195,0.00219183442295,n,0.0295841920452,0.00342656862864,n,,,,,,,,,,,,,,,,0.984883165265,0.289858761637,,0.427282175082,0.158154287875,,0.0566481825848,0.112456534946,
NGC5746,221.23335,1.95472,3.0,SABb,1.86,7.244359839,11.34,90.0,1724,2133,29.12342982,29.79,1708,23.32058984,27.03959362,27.03959362,NGC5746,221.23335,1.95472,388.606868921,7.51703346043,79.9895980384,,,,,,,,0.0278926588363,0.00509335568955,,0.13792809557,0.00330811132641,,0.308600311975,0.00541774466612,,0.493846747321,0.00607941001465,,0.651146967919,0.0117474792634,,1.12430588496,0.0406658243157,,1.39761809122,0.0944037688702,,1.1807908494,0.0463064428676,,0.607840749143,0.0178066530259,,0.340574023048,0.0120314268573,,0.441877434979,0.0217167650376,,0.419145532715,0.0256180616309,,0.569318536632,0.0170946645532,N,0.393643006696,0.011831391966,N,0.324830574412,0.00979971350513,N,0.493807190994,0.0149006580579,N,0.408078518836,0.0333768736852,,,,,,,,,,,14.5307874262,2.14806148928,,26.4227991169,2.36316426045,,18.1615900937,1.04271002734,,8.83834502914,0.521812385044,,3.50395922808,0.215010179486,
NGC5777,222.8244,58.97809,3.2,Sb,1.47,2.951209421,14.17,90.0,2145,2649,36.16876024,44.49,2148,29.32823594,42.85484903,42.85484903,NGC5777,222.8244,58.97809,171.411113354,2.23717789597,58.5515761662,,8.17856458723E-4,2.11282417778E-4,,0.00132768804647,9.02218143592E-5,,0.00458725328122,9.1295792553E-4,,0.0193859052277,0.00110700350226,,0.0377637854384,0.00164427101904,,0.0564528850087,0.00294288963552,,0.0709452360025,0.00634541048744,,0.117246972505,0.0161570018668,,0.174356739449,0.0681324782761,,0.145358715871,0.0367250203284,,0.0790206587049,0.0026113839642,,0.045408677663,0.00202145100436,,0.126773385121,0.00638819614989,,0.160855670923,0.0104142501235,,0.0733666015732,0.00278205287479,n,0.0491774648799,0.00193571128517,n,,,,,,,,,,,,,,,,,,,,,,,,,3.44735153957,0.229731076339,,1.65003192667,0.147140705028,,0.6158808064,0.0876669620749,
NGC5907,228.9735,56.32891,5.3,SABc,2.05,11.22018331,11.06,90.0,667,1121,15.3058438,15.91,667,9.10704533,17.21868817,17.21868817,NGC5907,228.9735,56.32891,564.373619238,5.69838174351,63.8774323997,,0.00861228509897,0.00114069603291,,0.0128447038945,7.06780928025E-4,,0.0480894789024,0.0121837707167,,0.177618040667,0.00583503806257,,0.342158101291,0.0126737999933,,0.506078382842,0.0158603529968,,0.682257297021,0.0320710851233,,1.12800742149,0.104993610482,,1.59857923742,0.137365154413,,1.47755363821,0.21479185527,,0.780098502174,0.023057432636,,0.474230448803,0.0164784844433,,1.64751910213,0.0799976395362,,1.92154018836,0.114515933034,,0.776641306067,0.023339690047,n,0.533954192439,0.0160490943302,n,0.808946167545,0.0284030482337,an,1.75728595009,0.0533790733655,an,1.76091647416,0.088167616332,,,,,,,,,,,63.1677688368,4.46430564892,n,93.3217022452,6.55138677283,n,55.6491630358,3.06225350393,,25.8140801112,1.42311060616,,10.1900349699,0.562535723019,
NGC6814,295.6692,-10.3237,4.0,SABb,1.49,3.0902955,12.1,85.6,1563,1872,25.55980339,22.8,1563,21.34079738,,22.8,NGC6814,295.6692,-10.3237,188.545366381,1.08082244779,-36.6319067628,,0.0153749080316,8.29974922481E-4,,0.0193991167909,6.77015251851E-4,,,,,,,,,,,,,,,,,0.773008024026,0.0752432549951,,0.91703482404,0.17700397139,,0.735186085577,0.0677846940913,,0.468237212771,0.171098901239,,0.240136516948,0.0113533766866,,0.697846024527,0.0420641995877,,0.949346118258,0.0608566071644,,,,,0.282853996158,0.011764658486,N,0.256244089831,0.0143380723382,N,0.631208155101,0.0207554149139,N,0.76954372428,0.0499968722549,N,,,,,,,4.14065015271,0.305545811652,N,,,,-0.703563576028,0.049249450322,NA,14.4771911674,0.835730775333,,6.56404982478,0.426130049554,,2.71162796987,0.172151827346,
NGC7090,324.12045,-54.55761,5.0,Sc,1.91,8.128304537,11.31,90.0,847,840,11.46914255,8.23,851,11.6193337,9.50604109,9.50604109,NGC7090,324.12045,-54.55761,425.003018075,4.16548863735,37.0398282459,,0.00772576127378,3.81452055649E-4,,0.0139308084719,4.10235747387E-4,,,,,,,,,,,,,,,,,0.428899738343,0.136736523307,,0.469907720134,0.180300699713,,0.312608156974,0.148808628548,,0.21998984289,0.00860656386929,,0.130597011274,0.00696767992123,,0.468621497759,0.0288668500308,,0.685392269361,0.0566363938609,,0.213743141673,0.00681352616794,n,0.144525266833,0.00533235959878,n,0.192150099343,0.00687644088031,n,0.46151689491,0.0144458349575,n,0.670413965886,0.0343959495319,,,,,,,,,,,22.2542761465,1.69451717552,n,26.6843098626,1.95976332164,n,14.5321837403,0.814747526471,,7.77772489332,0.436102433792,,3.38489748502,0.199053832033,
NGC7721,354.70215,-6.51798,4.9,Sc,1.49,3.0902955,12.25,81.4,2015,2052,28.01747679,21.88,2014,27.49863463,31.7687301,31.7687301,NGC7721,354.70215,-6.51798,223.153667219,2.81701888803,107.779989101,,0.00605931738126,2.74863091472E-4,,0.00877947913916,2.44182706237E-4,,0.0265525937359,0.00349485538929,,0.0642979423894,6.82320690456E-4,,0.105440769167,0.00157094425828,,0.142128386096,0.00500051611443,,0.160562499002,0.00545576402816,,0.228658316848,0.0126540424451,,0.255616442017,0.0481595182872,,0.209189538517,0.0206064846927,,0.122376948132,0.00398797173724,,0.0755691052587,0.00360852306031,,0.364973502374,0.01747840451,,0.456348782286,0.0298293124845,,0.125617456709,0.00401577002444,n,0.084314651296,0.00271598409471,n,0.173448416041,0.00547279496551,n,0.414734032293,0.0128862896368,n,0.50241356655,0.0333866127679,n,,,,,,,,,,,,,,,,10.263336724,0.601878539067,,4.78733094762,0.296477557022,,1.90906771078,0.126479952041,
PGC044532,194.7576,34.86082,8.9,Sm,1.58,3.801894339,12.86,90.0,835,1103,15.06007646,10.66,837,11.42818132,9.954057496,9.954057496,PGC044532,194.7576,34.86082,235.741752543,1.74165938605,111.337468072,,0.015484997807,6.98780730707E-4,,0.0156086220719,4.46499311326E-4,,0.0241616415994,0.00346835711961,,0.0402244508385,0.00198628910811,,0.0470945706212,0.00508192329347,,0.0468556463156,0.00897169563066,,0.0449759180156,0.00321586445972,,0.0307419022612,0.0369489460485,,-0.134635285149,0.118144031857,a,-0.0328724358999,0.0427292022472,,0.0297532722431,0.00434859753123,,0.0064038353718,0.00420560727794,,0.0190916472628,0.00806133341904,,0.369489889129,0.0260839666333,,0.0246052282189,0.00638502296137,N,0.0183333067731,0.00149196122622,N,-0.144252288881,0.0152019490356,aNA,-0.0495805603988,0.00463777595804,NA,0.0397675632732,0.0094139114683,n,1.61156215867,-0.161156215867,N,2.48252610161,-0.297903132193,N,3.56653140516,1.14746093131,,1.10965049183,0.920201555655,,2.85081536507,0.677771918591,,1.1706398147,0.266875977224,,0.660829907391,0.214404479078,,0.302478998272,0.133547516577,
UGC07089,181.49115,43.14402,7.9,Sd,1.48,3.019951853,14.13,90.0,770,1054,14.39104315,12.96,774,10.56799563,11.6949896,11.6949896,UGC07089,181.49115,43.14402,213.008950707,2.68858224334,125.392181939,,0.00158003725602,2.25591428641E-4,,0.00239834067799,1.34133336486E-4,,0.00697515349662,0.00136409344449,,0.0174964264865,0.00107807404156,,0.0256233686734,0.00167161583627,,0.0320714980784,0.00280104198313,,0.0374536033155,0.0051161367111,,0.0430569124914,0.0195968062514,,0.034566681074,0.0648041971249,,0.0289672725212,0.0355541997638,,0.0168671630998,0.00184850012599,,0.0101817067867,0.00254150665917,,0.0125175884741,0.00674966778445,,0.0216359359379,0.0120287803276,,0.0180404148937,0.00116348565692,N,0.0125399445621,8.30145904823E-4,N,,,,,,,,,,,,,,,,,,,,,,,,,1.15752997616,0.278696988915,,0.783813383911,0.159482238673,,0.419777784615,0.10930222228,
UGC07321,184.3914,22.54026,6.6,Scd,1.68,4.786300345,14.09,90.0,408,264,3.604587657,17.88,412,5.625341344,23.33458226,23.33458226,UGC07321,184.3914,22.54026,267.973216955,3.52447010841,-4.28711367945,,0.00152952253306,8.59583800415E-5,,0.00254737670961,1.06746808854E-4,,0.00677358236789,0.00300798846315,,0.0170495285888,0.00211367536664,,0.0259672736577,0.00252079473903,,0.0333020063061,0.0026217218985,,0.037342215087,0.00780782032115,,0.0519127753826,0.0272810378453,,0.11151986416,0.0705320865581,,0.0545587874572,0.0261790441722,,0.0234630991577,0.00299364382096,,0.0152389105442,0.0031624565359,,0.024694523601,0.00425416430006,,0.0306261079147,0.0173006564955,,0.0256261555244,0.00118070277802,n,0.0179347870746,8.63526400286E-4,n,0.0169533654675,0.00137455293678,n,0.0316488702809,0.00146449513092,n,0.0379382822405,0.00319331875443,n,,,,,,,,,,1.13428611686,0.44263426322,,1.46044110933,0.333075478434,,1.62711592302,0.278798658798,,1.09879565946,0.0830235107143,,0.45928183984,0.0427604822272,
UGC07522,186.49395,3.42937,5.8,Sc,1.42,2.630267732,14.52,90.0,1426,989,13.50354997,40.91,1419,19.37465866,35.48135451,35.48135451,UGC07522,186.49395,3.42937,135.453447434,1.75538996016,36.3544253422,,5.73460056644E-4,4.719821314E-5,,5.23265263723E-4,4.68870553644E-5,,0.00313396399092,5.53889698373E-4,,0.0111854006141,4.40636852948E-4,,0.0218033088134,8.42639598944E-4,,0.0329194677554,6.96795572966E-4,,0.0389947197989,0.00240577257987,,0.0580884137618,0.0112412879011,,0.0391969633477,0.0286259528575,,0.0617381342119,0.0165066303589,,0.0449780255885,0.00376039283607,,0.0281502780365,0.00271237768645,,0.0537772364715,0.00903981773381,,0.0748102037407,0.0173802499133,,0.0449235761526,0.00178338038774,n,0.0305707707972,0.0012816186106,n,,,,,,,,,,,,,,,,,,,3.13030889642,0.58958773084,,3.52742707193,0.555132607357,,2.57311779388,0.180489691993,,1.39797212249,0.117566436011,,0.637872327072,0.0648350766674,
UGC07982,192.4593,2.85209,4.7,Sc,1.46,2.884031756,14.04,81.6,1155,1706,23.29328236,19.98,1155,15.770071,19.23091374,19.23091374,UGC07982,192.4593,2.85209,190.608397982,2.44827058505,90.2156672588,,4.99593875674E-4,3.81640232114E-5,,8.91262964548E-4,7.19574575858E-5,,0.00450344595393,8.19176458349E-4,,0.0176659935821,6.45388939152E-4,,0.0309678322541,7.69948467896E-4,,0.0445006881449,0.00180995464384,,0.0510592551974,0.00347276706828,,0.0691640122208,0.0153770526673,,0.122924271676,0.0473242015711,,0.0615152095039,0.0279016149173,,0.0357859135129,0.00247555275087,,0.0179865001436,0.00307468749188,,0.0729674810349,0.0855741704109,,0.0336592287428,0.134462313063,,0.0370171597021,0.00163289892073,n,0.02480572347,0.00108090206508,n,,,,,,,,,,,,,,,,,,,0.935575859487,0.509803256739,,1.83263474174,0.510341508828,,1.77468740182,0.204115757226,,0.910963794485,0.148238368878,,0.33354386548,0.0785114539678,
UGC08032,193.68405,13.2371,2.0,Sab,1.43,2.691534479,14.3,90.0,1113,1016,13.87220098,,1119,15.27853632,,13.87220098,UGC08032,193.68405,13.2371,157.665306897,2.02868847687,77.6933505356,,6.65682060352E-4,6.38686969181E-5,,3.11147925023E-4,3.68600710382E-5,,0.00326421614211,0.00108094207081,,0.013633918961,6.7318104325E-4,,0.0255102034552,9.678231091E-4,,0.0365847053117,0.00168197055607,,0.0458931614786,0.00313827210584,,0.0566188181112,0.01367853424,,0.0784731192494,0.0412387455664,,0.0566794540562,0.0235306510609,,0.0278799227852,0.00166547995068,,0.0182163196328,0.00267129586506,,0.0286725742862,0.0043051059263,,0.0358733249731,0.0106547206376,,,,,,,,,,,,,,,,,,,,,,,,,,1.30984723119,0.520749080308,,1.03006473148,0.490680718828,,0.903319382503,0.155024609141,,0.404454435869,0.121920992135,,0.147754619716,0.064032947795,
UGC09242,216.3378,39.53941,6.6,Scd,1.62,4.16869388,14.12,90.0,1462,2043,27.89459312,20.48,1466,20.01638449,24.32204885,24.32204885,UGC09242,216.3378,39.53941,268.002790415,5.35231466144,-19.4103250639,,0.002362092509,1.11303585805E-4,,0.00275157705664,8.92620459747E-5,,0.00596471763967,0.00173392694079,,0.0129523990355,9.1260720421E-4,,0.0169081753033,0.00160220266412,,0.0211252403432,0.00228278352935,,0.0238870450272,0.0046813080508,,0.0204628711342,0.0137165201789,,0.0123984704394,0.0238483569333,,-0.0159479614547,0.0312193833739,,0.010672911156,0.00171876121936,,0.00449918751896,0.00167905823987,,0.0103817298225,0.00234682231449,,0.0171924173441,0.00719661354618,,0.0110922599581,5.53929961234E-4,,0.00787389789745,3.90790356579E-4,,,,,,,,,,,,,,,,,,,,0.355042870442,0.230189597269,,0.934482344891,0.391565869255,,0.502850042384,0.137680052436,,0.281864056541,0.103454464542,,0.104334557588,0.071989272919,
